date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:21:40	26296/26296	---M--	200	added ('OK')	image/webp	etag:%22651f15fd-66b8%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/10/pumpkin.webp	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/10/pumpkin.webp	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-oct-2023-vol-10-23/)
21:21:40	68140/68140	---M--	200	added ('OK')	image/jpeg	etag:%22651f174d-10a34%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/10/steps-success-build-policies-procedures-templates-aba-business-rethinkbh.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/10/steps-success-build-policies-procedures-templates-aba-business-rethinkbh.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-oct-2023-vol-10-23/)
21:21:40	69648/69648	---M--	200	added ('OK')	image/jpeg	etag:%22651f19c8-11018%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/10/dr-john-austin-rethinkbh-webinar.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/10/dr-john-austin-rethinkbh-webinar.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-oct-2023-vol-10-23/)
21:21:41	84150/84150	---M--	200	added ('OK')	image/jpeg	etag:%2266ad7df7-17a2c%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/10/rethinkbh-aba-conferences-autism-law-summit-nysaba-labaa-ignite.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/10/rethinkbh-aba-conferences-autism-law-summit-nysaba-labaa-ignite.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-oct-2023-vol-10-23/)
21:21:42	70827/70827	---M--	200	added ('OK')	image/jpeg	etag:%2263fe8ad5-114ab%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/02/aba-after-hours-podcast-presented-by-rethink-behavioral-health.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/02/aba-after-hours-podcast-presented-by-rethink-behavioral-health.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-oct-2023-vol-10-23/)
21:21:42	41236/41236	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1d685-a114%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-16557.css?ver=1758582405	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-16557752f.css	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:43	30626/30626	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:40%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/16557	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/16557.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:44	2345/2345	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:40%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-sep-2023-vol-9-23%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embeda84d.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:21:41%20GMT	https://www.rethinkbehavioralhealth.com/?p=16557	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index6ab0.html	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:44	2527/2527	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:21:41%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-sep-2023-vol-9-23%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed1aa4	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:45	132158/132158	---M--	200	added ('OK')	image/jpeg	etag:%2264efadc2-2043e%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/gareth-bentley-customer-support-coordinator-rethinkbh.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/gareth-bentley-customer-support-coordinator-rethinkbh.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:45	1583/1583	---M--	200	added ('OK')	image/png	etag:%2264efae93-e00%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/apple.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/apple.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:46	247821/247821	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Sep%202025%2019:21:42%20GMT	https://www.rethinkbehavioralhealth.com/resources/cultural-humility-from-clinical-practices-to-parent-training/	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/resources/cultural-humility-from-clinical-practices-to-parent-training/index.html	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:46	102957/102957	---M--	200	added ('OK')	image/jpeg	etag:%2264e4f12f-19235%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/meet-us-at-faba-2023-rethinkbh.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/meet-us-at-faba-2023-rethinkbh.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-sep-2023-vol-9-23/)
21:21:46	36324/36324	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1d685-8de4%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17915.css?ver=1758582405	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17915752f.css	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-aug-2023-vol-8-23/)
21:21:47	28923/28923	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:44%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17915	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17915.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-aug-2023-vol-8-23/)
21:21:47	2347/2347	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:44%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-aug-2023-vol-8-23%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embede1d4.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-aug-2023-vol-8-23/)
21:21:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:21:44%20GMT	https://www.rethinkbehavioralhealth.com/?p=17915	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index9104.html	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-aug-2023-vol-8-23/)
21:21:48	2529/2529	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:21:44%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-aug-2023-vol-8-23%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed967c	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-aug-2023-vol-8-23/)
21:21:48	79755/79755	---M--	200	added ('OK')	image/jpeg	etag:%2264cc00bf-13793%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/jamie-pagliaro-women-behavior-analysis-conference.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/jamie-pagliaro-women-behavior-analysis-conference.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-aug-2023-vol-8-23/)
21:21:49	18027/18027	---M--	200	added ('OK')	image/png	etag:%2264cc0319-466b%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/seashells-starfish.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/seashells-starfish.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-aug-2023-vol-8-23/)
21:21:49	7192/7192	---M--	200	added ('OK')	image/png	etag:%2264cc03e1-1c18%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/behaviorlive-button.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/08/behaviorlive-button.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-aug-2023-vol-8-23/)
21:21:49	43411/43411	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1d685-a993%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17907.css?ver=1758582405	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17907752f.css	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:50	41081/41081	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:47%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17907	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17907.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:51	2352/2352	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:48%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-july-2023-vol-7-23%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedac6d.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:21:48%20GMT	https://www.rethinkbehavioralhealth.com/?p=17907	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index6746.html	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:51	2534/2534	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:21:48%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-july-2023-vol-7-23%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed36f5	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:52	97442/97442	---M--	200	added ('OK')	image/jpeg	etag:%2264a6f85f-17caa%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/07/employee-spotlight-joy-helsel-customer-success-manager.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/07/employee-spotlight-joy-helsel-customer-success-manager.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:52	226585/226585	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Sep%202025%2019:21:49%20GMT	https://www.rethinkbehavioralhealth.com/resources/dont-just-be-aware-autism-acceptance-month/	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/resources/dont-just-be-aware-autism-acceptance-month/index.html	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:53	24938/24938	---M--	200	added ('OK')	image/png	etag:%2264a7193d-6193%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/07/july-20230-events.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/07/july-20230-events.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:53	59642/59642	---M--	200	added ('OK')	image/jpeg	etag:%2264c305cf-e902%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/07/melissa-druskis-founder-ceo-abc-behavior-training.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/07/melissa-druskis-founder-ceo-abc-behavior-training.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:54	38752/38752	---M--	200	added ('OK')	image/png	etag:%2264a726f0-b4e4%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/07/women-behavior-analysis-2023-proud-supporter.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/07/women-behavior-analysis-2023-proud-supporter.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-july-2023-vol-7-23/)
21:21:54	42280/42280	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1d685-a528%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17899.css?ver=1758582405	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17899752f.css	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:55	35250/35250	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:51%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17899	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17899.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:55	2352/2352	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:52%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-june-2023-vol-6-23%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedeb4f.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:21:52%20GMT	https://www.rethinkbehavioralhealth.com/?p=17899	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/indexdd06.html	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:56	2534/2534	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:21:53%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-june-2023-vol-6-23%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed40f8	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:56	151319/151319	---M--	200	added ('OK')	image/jpeg	etag:%226478ca48-24f17%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/customer-appreciation-happy-hour-during-abai-conference-denver-rethinkbh.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/customer-appreciation-happy-hour-during-abai-conference-denver-rethinkbh.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:57	75816/75816	---M--	200	added ('OK')	image/jpeg	etag:%226478cbfa-12828%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/rethinkbh-employee-spotlight-danielle-deschamps-customer-support-trainer.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/rethinkbh-employee-spotlight-danielle-deschamps-customer-support-trainer.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:57	3446/3446	---M--	200	added ('OK')	image/webp	etag:%226478cc88-d76%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/sun.webp	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/sun.webp	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:58	5137/5137	---M--	200	added ('OK')	image/png	etag:%226478cfeb-14a2%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/black-applied-behavior-analysts-logo.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/black-applied-behavior-analysts-logo.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:58	53900/53900	---M--	200	added ('OK')	image/jpeg	etag:%226478d240-d28c%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/embracing-data-cornerstone-aba-therapy-practice.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/embracing-data-cornerstone-aba-therapy-practice.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:58	53562/53562	---M--	200	added ('OK')	image/jpeg	etag:%226478d242-d13a%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/leveraging-practice-management-technology-aba-therapy.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/leveraging-practice-management-technology-aba-therapy.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:59	50415/50415	---M--	200	added ('OK')	image/jpeg	etag:%226478d23d-c4ef%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/interstellar-journey-building-aba-therapy-practice.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/06/interstellar-journey-building-aba-therapy-practice.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-june-2023-vol-6-23/)
21:21:59	42153/42153	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1d685-a4a9%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17891.css?ver=1758582405	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17891752f.css	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:00	32765/32765	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:57%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17891	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17891.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:00	2347/2347	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:21:57%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-may-2023-vol-5-23%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embede219.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:01	2529/2529	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:21:58%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-may-2023-vol-5-23%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed1635	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:21:58%20GMT	https://www.rethinkbehavioralhealth.com/?p=17891	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/indexb275.html	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:01	84511/84511	---M--	200	added ('OK')	image/png	etag:%2264591f20-14a1f%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/10k-challenge-autism-awareness-acceptance-month-campaign-rethinkbh.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/10k-challenge-autism-awareness-acceptance-month-campaign-rethinkbh.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:02	53473/53473	---M--	200	added ('OK')	image/jpeg	etag:%2264592022-d0e1%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/employee-spotlight-james-mackay-strategic-marketing-manager-rethinkbh.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/employee-spotlight-james-mackay-strategic-marketing-manager-rethinkbh.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:02	3443/3443	---M--	200	added ('OK')	image/png	etag:%22645921fa-1c35%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/may-2023-rethinkbh-events.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/may-2023-rethinkbh-events.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:03	51919/51919	---M--	200	added ('OK')	image/png	etag:%2264592288-cacf%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/kim-finger-founder-ceo-aba-building-blocks-1.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/kim-finger-founder-ceo-aba-building-blocks-1.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:03	63222/63222	---M--	200	added ('OK')	image/png	etag:%2264592567-119be%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/abai-denver-colorado.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/abai-denver-colorado.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:04	119427/119427	---M--	200	added ('OK')	image/png	etag:%22645927a2-1d283%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/happy-hour-effects-of-medical-necessity-review-tool-on-clinical-operational-outcomes-tampa.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/05/happy-hour-effects-of-medical-necessity-review-tool-on-clinical-operational-outcomes-tampa.png	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-may-2023-vol-5-23/)
21:22:04	47068/47068	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1d686-b7dc%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-17883.css?ver=1758582406	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-178839e8f.css	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-april-2023-vol-4-23/)
21:22:05	45242/45242	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:22:02%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17883	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/news/17883.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-april-2023-vol-4-23/)
21:22:06	2357/2357	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:22:03%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-april-2023-vol-4-23%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed1d99.json	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-april-2023-vol-4-23/)
21:22:06	2539/2539	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:22:03%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fnews-events%2Fnewsletter-april-2023-vol-4-23%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed9f3f	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-april-2023-vol-4-23/)
21:22:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:22:03%20GMT	https://www.rethinkbehavioralhealth.com/?p=17883	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index5ded.html	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-april-2023-vol-4-23/)
21:22:07	47218/47218	---M--	200	added ('OK')	image/jpeg	etag:%2264347306-b872%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/04/translating-medical-necessity-criteria-aba-providers-rethinkbh.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/04/translating-medical-necessity-criteria-aba-providers-rethinkbh.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-april-2023-vol-4-23/)
21:22:08	153920/153920	---M--	200	added ('OK')	image/jpeg	etag:%2264347209-25940%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2023/04/michael-magne-customer-success-manager-rethinkbh-employee-spotlight.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2023/04/michael-magne-customer-success-manager-rethinkbh-employee-spotlight.jpg	(from https://www.rethinkbehavioralhealth.com/news-events/newsletter-april-2023-vol-4-23/)
